,condition,uniqueID,y,x
83863,MgCl2,P37351-(RPIB),0.5038430076423042,52.9
83864,MgCl2,P37351-(RPIB),0.1672622213546614,58.6
83865,MgCl2,P37351-(RPIB),0.1084568965962394,62.8
83866,MgCl2,P37351-(RPIB),0.0557016104083471,69.0
83867,MgCl2,P37351-(RPIB),0.0590146525468234,74.8
83868,MgCl2,P37351-(RPIB),0.0408527282077575,80.5
83869,MgCl2,P37351-(RPIB),0.0444636194999042,87.0
83870,MgCl2,P37351-(RPIB),1.0,37.0
83871,MgCl2,P37351-(RPIB),1.0339209064249453,40.4
83872,MgCl2,P37351-(RPIB),1.1844244735789111,46.9
83873,MgCl2,P37351-(RPIB),0.5015264122560492,52.9
83874,MgCl2,P37351-(RPIB),0.2532737903053506,58.6
83875,MgCl2,P37351-(RPIB),0.2799613694173745,62.8
83876,MgCl2,P37351-(RPIB),0.0660028176479804,69.0
83877,MgCl2,P37351-(RPIB),0.0712175262645086,74.8
83878,MgCl2,P37351-(RPIB),0.0695734472747351,80.5
83879,MgCl2,P37351-(RPIB),0.0743116447275737,87.0
83880,lysate,P37387-(XYLF),1.0,37.0
83881,lysate,P37387-(XYLF),1.0720540904438218,40.4
83882,lysate,P37387-(XYLF),1.0462135099395709,46.9
83883,lysate,P37387-(XYLF),0.6401185564405545,52.9
83884,lysate,P37387-(XYLF),0.2409734659351874,58.6
83885,lysate,P37387-(XYLF),0.1759263526934168,62.8
83886,lysate,P37387-(XYLF),0.1015107458461917,69.0
83887,lysate,P37387-(XYLF),0.1230494812946153,74.8
83888,lysate,P37387-(XYLF),0.1277714322982412,80.5
83889,lysate,P37387-(XYLF),0.1581330810050435,87.0
83890,lysate,P37387-(XYLF),1.0,37.0
83891,lysate,P37387-(XYLF),1.082556451676185,40.4
83892,lysate,P37387-(XYLF),1.039426188508093,46.9
83893,lysate,P37387-(XYLF),0.7877208191561746,52.9
83894,lysate,P37387-(XYLF),0.2943349565050656,58.6
83895,lysate,P37387-(XYLF),0.2002032895441897,62.8
83896,lysate,P37387-(XYLF),0.1186567885586204,69.0
83897,lysate,P37387-(XYLF),0.1546828649435098,74.8
83898,lysate,P37387-(XYLF),0.1810531135101271,80.5
83899,lysate,P37387-(XYLF),0.2226764005746917,87.0
83900,lysate,P37387-(XYLF),1.0,37.0
83901,lysate,P37387-(XYLF),1.0502606965114314,40.4
83902,lysate,P37387-(XYLF),1.0466377187947462,46.9
83903,lysate,P37387-(XYLF),0.679803817799124,52.9
83904,lysate,P37387-(XYLF),0.2779682904251059,58.6
83905,lysate,P37387-(XYLF),0.1996325426110756,62.8
83906,lysate,P37387-(XYLF),0.1235607478820564,69.0
83907,lysate,P37387-(XYLF),0.1449883497275892,74.8
83908,lysate,P37387-(XYLF),0.1465895325876084,80.5
83909,lysate,P37387-(XYLF),0.1671535438862541,87.0
83910,MgCl2,P37387-(XYLF),1.0,37.0
83911,MgCl2,P37387-(XYLF),1.0096911045366948,40.4
83912,MgCl2,P37387-(XYLF),1.024548061574073,46.9
83913,MgCl2,P37387-(XYLF),0.5966874340195125,52.9
83914,MgCl2,P37387-(XYLF),0.2178860037426508,58.6
83915,MgCl2,P37387-(XYLF),0.1451401805489026,62.8
83916,MgCl2,P37387-(XYLF),0.1186707244674375,69.0
83917,MgCl2,P37387-(XYLF),0.1393303197333755,74.8
83918,MgCl2,P37387-(XYLF),0.1309485672478324,80.5
83919,MgCl2,P37387-(XYLF),0.1376740992348287,87.0
83920,MgCl2,P37387-(XYLF),1.0,37.0
83921,MgCl2,P37387-(XYLF),1.039799199417928,40.4
83922,MgCl2,P37387-(XYLF),1.0528151215577932,46.9
83923,MgCl2,P37387-(XYLF),0.5217651307544716,52.9
83924,MgCl2,P37387-(XYLF),0.1774080845021317,58.6
83925,MgCl2,P37387-(XYLF),0.1250195338954202,62.8
83926,MgCl2,P37387-(XYLF),0.0804716750210491,69.0
83927,MgCl2,P37387-(XYLF),0.0941074326545957,74.8
83928,MgCl2,P37387-(XYLF),0.0941989783698043,80.5
83929,MgCl2,P37387-(XYLF),0.1004396203342127,87.0
83930,MgCl2,P37387-(XYLF),1.0,37.0
83931,MgCl2,P37387-(XYLF),1.0631197486859696,40.4
83932,MgCl2,P37387-(XYLF),1.0823700132611238,46.9
83933,MgCl2,P37387-(XYLF),0.5876900279108345,52.9
83934,MgCl2,P37387-(XYLF),0.2400817262176095,58.6
83935,MgCl2,P37387-(XYLF),0.1687508598389213,62.8
83936,MgCl2,P37387-(XYLF),0.0807139725401552,69.0
83937,MgCl2,P37387-(XYLF),0.0868234834037992,74.8
83938,MgCl2,P37387-(XYLF),0.0813236887464598,80.5
83939,MgCl2,P37387-(XYLF),0.0893901762858721,87.0
83940,lysate,P37440-(UCPA),1.0,37.0
83941,lysate,P37440-(UCPA),1.0568018644672676,40.4
83942,lysate,P37440-(UCPA),1.0404334878152923,46.9
83943,lysate,P37440-(UCPA),0.5106939526844944,52.9
83944,lysate,P37440-(UCPA),0.1406093219805053,58.6
83945,lysate,P37440-(UCPA),0.1092005049611892,62.8
83946,lysate,P37440-(UCPA),0.0581665083243086,69.0
83947,lysate,P37440-(UCPA),0.0533492599869026,74.8
83948,lysate,P37440-(UCPA),0.0403352042116686,80.5
83949,lysate,P37440-(UCPA),0.0366386199598782,87.0
83950,lysate,P37440-(UCPA),1.0,37.0
83951,lysate,P37440-(UCPA),1.0533655429007442,40.4
83952,lysate,P37440-(UCPA),1.0265162019730412,46.9
83953,lysate,P37440-(UCPA),0.5150279155924875,52.9
83954,lysate,P37440-(UCPA),0.1381860512596066,58.6
83955,lysate,P37440-(UCPA),0.0941821814182151,62.8
83956,lysate,P37440-(UCPA),0.0415737220000773,69.0
83957,lysate,P37440-(UCPA),0.0395569819364347,74.8
83958,lysate,P37440-(UCPA),0.0285712694655647,80.5
83959,lysate,P37440-(UCPA),0.0303752765946438,87.0
83960,lysate,P37440-(UCPA),1.0,37.0
83961,lysate,P37440-(UCPA),1.077936066568118,40.4
83962,lysate,P37440-(UCPA),1.0509706751205012,46.9
83963,lysate,P37440-(UCPA),0.4885646863097745,52.9
83964,lysate,P37440-(UCPA),0.1328158849840051,58.6
83965,lysate,P37440-(UCPA),0.0946377761684344,62.8
83966,lysate,P37440-(UCPA),0.0619458686530456,69.0
83967,lysate,P37440-(UCPA),0.0528421512580175,74.8
83968,lysate,P37440-(UCPA),0.0549723488973944,80.5
83969,lysate,P37440-(UCPA),0.0484357799405242,87.0
83970,MgCl2,P37440-(UCPA),1.0,37.0
83971,MgCl2,P37440-(UCPA),0.987191399199666,40.4
83972,MgCl2,P37440-(UCPA),1.057707974685726,46.9
83973,MgCl2,P37440-(UCPA),0.6128197621555976,52.9
83974,MgCl2,P37440-(UCPA),0.13224692583692,58.6
83975,MgCl2,P37440-(UCPA),0.0901731237445252,62.8
83976,MgCl2,P37440-(UCPA),0.0363716563241441,69.0
83977,MgCl2,P37440-(UCPA),0.03323188139344,74.8
83978,MgCl2,P37440-(UCPA),0.030998132042948,80.5
83979,MgCl2,P37440-(UCPA),0.0263505670568733,87.0
83980,MgCl2,P37440-(UCPA),1.0,37.0
83981,MgCl2,P37440-(UCPA),1.05358733869994,40.4
83982,MgCl2,P37440-(UCPA),1.0522842315903598,46.9
83983,MgCl2,P37440-(UCPA),0.6119131533706135,52.9
83984,MgCl2,P37440-(UCPA),0.14567747146181,58.6
83985,MgCl2,P37440-(UCPA),0.0880744550123756,62.8
83986,MgCl2,P37440-(UCPA),0.0347268966868851,69.0
83987,MgCl2,P37440-(UCPA),0.0359427941910858,74.8
83988,MgCl2,P37440-(UCPA),0.027118760387121,80.5
83989,MgCl2,P37440-(UCPA),0.0241758127295506,87.0
83990,MgCl2,P37440-(UCPA),1.0,37.0
83991,MgCl2,P37440-(UCPA),1.1204342461720762,40.4
83992,MgCl2,P37440-(UCPA),1.0472381786964935,46.9
83993,MgCl2,P37440-(UCPA),0.6014925379422066,52.9
83994,MgCl2,P37440-(UCPA),0.1476987225389461,58.6
83995,MgCl2,P37440-(UCPA),0.0887503392364288,62.8
83996,MgCl2,P37440-(UCPA),0.0514622932419677,69.0
83997,MgCl2,P37440-(UCPA),0.052502700065613,74.8
83998,MgCl2,P37440-(UCPA),0.0443098209974858,80.5
83999,MgCl2,P37440-(UCPA),0.0395211420732926,87.0
84000,lysate,P37590-(PMRD),1.0,37.0
84001,lysate,P37590-(PMRD),1.0147208186872294,40.4
84002,lysate,P37590-(PMRD),0.9972335304851396,46.9
84003,lysate,P37590-(PMRD),0.612077382349576,52.9
84004,lysate,P37590-(PMRD),0.2755699823835536,58.6
84005,lysate,P37590-(PMRD),0.1835480925252593,62.8
84006,lysate,P37590-(PMRD),0.0907787208947136,69.0
84007,lysate,P37590-(PMRD),0.0692359733767433,74.8
84008,lysate,P37590-(PMRD),0.0584735653246718,80.5
84009,lysate,P37590-(PMRD),0.0485069341600269,87.0
84010,lysate,P37590-(PMRD),1.0,37.0
84011,lysate,P37590-(PMRD),1.0575391678024448,40.4
84012,lysate,P37590-(PMRD),1.0333222712614998,46.9
84013,lysate,P37590-(PMRD),0.6346521252785245,52.9
84014,lysate,P37590-(PMRD),0.2934872816729066,58.6
84015,lysate,P37590-(PMRD),0.2077923885598515,62.8
84016,lysate,P37590-(PMRD),0.093591651975602,69.0
84017,lysate,P37590-(PMRD),0.0803824402694044,74.8
84018,lysate,P37590-(PMRD),0.0655175628722826,80.5
84019,lysate,P37590-(PMRD),0.0633935732309209,87.0
84020,lysate,P37590-(PMRD),1.0,37.0
84021,lysate,P37590-(PMRD),1.0692220846176854,40.4
84022,lysate,P37590-(PMRD),1.0466671207268887,46.9
84023,lysate,P37590-(PMRD),0.709947150288363,52.9
84024,lysate,P37590-(PMRD),0.3547064302922421,58.6
84025,lysate,P37590-(PMRD),0.2174689192894383,62.8
84026,lysate,P37590-(PMRD),0.1095034299799018,69.0
84027,lysate,P37590-(PMRD),0.0877417749048273,74.8
84028,lysate,P37590-(PMRD),0.0658794072823164,80.5
84029,lysate,P37590-(PMRD),0.0603832233231989,87.0
84030,MgCl2,P37590-(PMRD),1.0,37.0
84031,MgCl2,P37590-(PMRD),1.0298992061807777,40.4
84032,MgCl2,P37590-(PMRD),1.0312807119758152,46.9
84033,MgCl2,P37590-(PMRD),0.5050239882201618,52.9
84034,MgCl2,P37590-(PMRD),0.1823226747027753,58.6
84035,MgCl2,P37590-(PMRD),0.1309220334733829,62.8
84036,MgCl2,P37590-(PMRD),0.0773327117067271,69.0
84037,MgCl2,P37590-(PMRD),0.0702280791125144,74.8
84038,MgCl2,P37590-(PMRD),0.0695133018672707,80.5
84039,MgCl2,P37590-(PMRD),0.0731991533949339,87.0
84040,MgCl2,P37590-(PMRD),1.0,37.0
84041,MgCl2,P37590-(PMRD),1.060777391899186,40.4
84042,MgCl2,P37590-(PMRD),1.0426509986981145,46.9
84043,MgCl2,P37590-(PMRD),0.463860682655621,52.9
84044,MgCl2,P37590-(PMRD),0.1485507140981994,58.6
84045,MgCl2,P37590-(PMRD),0.0945706149097943,62.8
84046,MgCl2,P37590-(PMRD),0.0576944599902092,69.0
84047,MgCl2,P37590-(PMRD),0.0537889322755654,74.8
84048,MgCl2,P37590-(PMRD),0.0383327116011572,80.5
84049,MgCl2,P37590-(PMRD),0.0366080620609779,87.0
84050,MgCl2,P37590-(PMRD),1.0,37.0
84051,MgCl2,P37590-(PMRD),1.0043726882052535,40.4
84052,MgCl2,P37590-(PMRD),1.039349667665762,46.9
84053,MgCl2,P37590-(PMRD),0.560591427658725,52.9
84054,MgCl2,P37590-(PMRD),0.2488124760059134,58.6
84055,MgCl2,P37590-(PMRD),0.1453373809457703,62.8
84056,MgCl2,P37590-(PMRD),0.0872421334642075,69.0
84057,MgCl2,P37590-(PMRD),0.0747559077434962,74.8
84058,MgCl2,P37590-(PMRD),0.0608748488898776,80.5
84059,MgCl2,P37590-(PMRD),0.0510237812741655,87.0
84060,lysate,P37595-(IAAA),1.0,37.0
84061,lysate,P37595-(IAAA),1.0260856918863477,40.4
84062,lysate,P37595-(IAAA),0.990638225863618,46.9
84063,lysate,P37595-(IAAA),0.5197563132747323,52.9
84064,lysate,P37595-(IAAA),0.2588167093913995,58.6
84065,lysate,P37595-(IAAA),0.1954711034496943,62.8
84066,lysate,P37595-(IAAA),0.0860321744719689,69.0
84067,lysate,P37595-(IAAA),0.0455167646464927,74.8
84068,lysate,P37595-(IAAA),0.036765103814513,80.5
84069,lysate,P37595-(IAAA),0.0360337227619458,87.0
84070,lysate,P37595-(IAAA),1.0,37.0
84071,lysate,P37595-(IAAA),1.0757961366432067,40.4
84072,lysate,P37595-(IAAA),0.9683406758712442,46.9
84073,lysate,P37595-(IAAA),0.6350444768749574,52.9
84074,lysate,P37595-(IAAA),0.3731103581689765,58.6
84075,lysate,P37595-(IAAA),0.3203604450562917,62.8
84076,lysate,P37595-(IAAA),0.1269409563164753,69.0
84077,lysate,P37595-(IAAA),0.0689567589148342,74.8
84078,lysate,P37595-(IAAA),0.0539931679967786,80.5
84079,lysate,P37595-(IAAA),0.0553967973067431,87.0
84080,lysate,P37595-(IAAA),1.0,37.0
84081,lysate,P37595-(IAAA),1.085079800384128,40.4
84082,lysate,P37595-(IAAA),0.9991049902568302,46.9
84083,lysate,P37595-(IAAA),0.5371493182140851,52.9
84084,lysate,P37595-(IAAA),0.2997361320467145,58.6
84085,lysate,P37595-(IAAA),0.2438697851023001,62.8
84086,lysate,P37595-(IAAA),0.0978830032998635,69.0
84087,lysate,P37595-(IAAA),0.046314107690196,74.8
84088,lysate,P37595-(IAAA),0.0390570838199013,80.5
84089,lysate,P37595-(IAAA),0.041316960626554,87.0
84090,MgCl2,P37595-(IAAA),1.0,37.0
84091,MgCl2,P37595-(IAAA),1.0523352836436766,40.4
84092,MgCl2,P37595-(IAAA),1.0156040007301332,46.9
84093,MgCl2,P37595-(IAAA),0.546924581998148,52.9
84094,MgCl2,P37595-(IAAA),0.2401189981922451,58.6
84095,MgCl2,P37595-(IAAA),0.1711970098279797,62.8
84096,MgCl2,P37595-(IAAA),0.0888623943020383,69.0
84097,MgCl2,P37595-(IAAA),0.044186159269082,74.8
84098,MgCl2,P37595-(IAAA),0.0343013617274717,80.5
84099,MgCl2,P37595-(IAAA),0.0352274167865899,87.0
84100,MgCl2,P37595-(IAAA),1.0,37.0
84101,MgCl2,P37595-(IAAA),1.0461142357035076,40.4
84102,MgCl2,P37595-(IAAA),1.045393291608513,46.9
84103,MgCl2,P37595-(IAAA),0.5386838735116878,52.9
84104,MgCl2,P37595-(IAAA),0.2744009114950509,58.6
84105,MgCl2,P37595-(IAAA),0.1735025600860802,62.8
84106,MgCl2,P37595-(IAAA),0.0944582783780925,69.0
84107,MgCl2,P37595-(IAAA),0.0444510302378316,74.8
84108,MgCl2,P37595-(IAAA),0.038273219515294,80.5
84109,MgCl2,P37595-(IAAA),0.0341185235586244,87.0
84110,MgCl2,P37595-(IAAA),1.0,37.0
84111,MgCl2,P37595-(IAAA),1.0587849560573024,40.4
84112,MgCl2,P37595-(IAAA),1.0203991844190692,46.9
84113,MgCl2,P37595-(IAAA),0.5542494306750281,52.9
84114,MgCl2,P37595-(IAAA),0.2558836487087065,58.6
84115,MgCl2,P37595-(IAAA),0.1850235773666018,62.8
84116,MgCl2,P37595-(IAAA),0.1062635406957861,69.0
84117,MgCl2,P37595-(IAAA),0.0534132561663149,74.8
84118,MgCl2,P37595-(IAAA),0.0397797216740015,80.5
84119,MgCl2,P37595-(IAAA),0.0428925418246165,87.0
84120,lysate,P37597-(YDHC),1.0,37.0
84121,lysate,P37597-(YDHC),1.0626641836961022,40.4
84122,lysate,P37597-(YDHC),1.026833203061468,46.9
84123,lysate,P37597-(YDHC),0.5212275633624334,52.9
84124,lysate,P37597-(YDHC),0.2178682441880086,58.6
84125,lysate,P37597-(YDHC),0.1783855882013602,62.8
84126,lysate,P37597-(YDHC),0.100440752110771,69.0
84127,lysate,P37597-(YDHC),0.0827304681104291,74.8
84128,lysate,P37597-(YDHC),0.0498964355243551,80.5
84129,lysate,P37597-(YDHC),0.0466055407835168,87.0
84130,lysate,P37597-(YDHC),1.0,37.0
84131,lysate,P37597-(YDHC),1.0776002156754532,40.4
84132,lysate,P37597-(YDHC),1.0205974803392954,46.9
84133,lysate,P37597-(YDHC),0.5789741876155072,52.9
84134,lysate,P37597-(YDHC),0.2665931109618541,58.6
84135,lysate,P37597-(YDHC),0.2200857082372994,62.8
84136,lysate,P37597-(YDHC),0.1265851894836367,69.0
84137,lysate,P37597-(YDHC),0.1102354117354673,74.8
84138,lysate,P37597-(YDHC),0.0595210334704391,80.5
84139,lysate,P37597-(YDHC),0.0443361175590419,87.0
84140,lysate,P37597-(YDHC),1.0,37.0
84141,lysate,P37597-(YDHC),1.0588213607149404,40.4
84142,lysate,P37597-(YDHC),1.010624555244139,46.9
84143,lysate,P37597-(YDHC),0.5584500227003278,52.9
84144,lysate,P37597-(YDHC),0.2706954129710712,58.6
84145,lysate,P37597-(YDHC),0.2156010952678926,62.8
84146,lysate,P37597-(YDHC),0.1281737672498888,69.0
84147,lysate,P37597-(YDHC),0.1167251077612814,74.8
84148,lysate,P37597-(YDHC),0.0720673184464125,80.5
84149,lysate,P37597-(YDHC),0.0444363560298162,87.0
84150,MgCl2,P37597-(YDHC),1.0,37.0
84151,MgCl2,P37597-(YDHC),1.036591142777182,40.4
84152,MgCl2,P37597-(YDHC),1.0417226891006992,46.9
84153,MgCl2,P37597-(YDHC),0.4825325927613698,52.9
84154,MgCl2,P37597-(YDHC),0.1546942958065096,58.6
84155,MgCl2,P37597-(YDHC),0.1202845762945493,62.8
84156,MgCl2,P37597-(YDHC),0.0794381325502312,69.0
84157,MgCl2,P37597-(YDHC),0.0700262540915103,74.8
84158,MgCl2,P37597-(YDHC),0.0395421896267946,80.5
84159,MgCl2,P37597-(YDHC),0.0388234185812346,87.0
84160,MgCl2,P37597-(YDHC),1.0,37.0
84161,MgCl2,P37597-(YDHC),1.0597372613699942,40.4
84162,MgCl2,P37597-(YDHC),1.0451514774993704,46.9
84163,MgCl2,P37597-(YDHC),0.471223061029048,52.9
84164,MgCl2,P37597-(YDHC),0.1642608589479714,58.6
84165,MgCl2,P37597-(YDHC),0.1237225157080263,62.8
84166,MgCl2,P37597-(YDHC),0.0847702949452274,69.0
84167,MgCl2,P37597-(YDHC),0.075766930004007,74.8
84168,MgCl2,P37597-(YDHC),0.0378325946268094,80.5
84169,MgCl2,P37597-(YDHC),0.0361304461431382,87.0
84170,MgCl2,P37597-(YDHC),1.0,37.0
84171,MgCl2,P37597-(YDHC),1.0530884849939144,40.4
84172,MgCl2,P37597-(YDHC),1.0681594441051256,46.9
84173,MgCl2,P37597-(YDHC),0.5252007806184338,52.9
84174,MgCl2,P37597-(YDHC),0.2257716144003561,58.6
84175,MgCl2,P37597-(YDHC),0.1628045014836474,62.8
84176,MgCl2,P37597-(YDHC),0.1132963773190607,69.0
84177,MgCl2,P37597-(YDHC),0.0875631282558308,74.8
84178,MgCl2,P37597-(YDHC),0.0464072562164208,80.5
84179,MgCl2,P37597-(YDHC),0.0398219296468908,87.0
84180,lysate,P37613-(PANZ),1.0,37.0
84181,lysate,P37613-(PANZ),1.0770690240299283,40.4
84182,lysate,P37613-(PANZ),0.7861712739216539,46.9
84183,lysate,P37613-(PANZ),0.2534118918178722,52.9
84184,lysate,P37613-(PANZ),0.0731259936652482,58.6
84185,lysate,P37613-(PANZ),0.0504593508065947,62.8
84186,lysate,P37613-(PANZ),0.0241476732468134,69.0
84187,lysate,P37613-(PANZ),0.0245668160572359,74.8
84188,lysate,P37613-(PANZ),0.0188803601055875,80.5
84189,lysate,P37613-(PANZ),0.0190262772237311,87.0
84190,lysate,P37613-(PANZ),1.0,37.0
84191,lysate,P37613-(PANZ),1.046513070653566,40.4
84192,lysate,P37613-(PANZ),0.7392678018037985,46.9
84193,lysate,P37613-(PANZ),0.2018815688446991,52.9
84194,lysate,P37613-(PANZ),0.0548566954712104,58.6
84195,lysate,P37613-(PANZ),0.0396760597358571,62.8
84196,lysate,P37613-(PANZ),0.019341822573952,69.0
84197,lysate,P37613-(PANZ),0.0186390114979864,74.8
84198,lysate,P37613-(PANZ),0.0155613207293349,80.5
84199,lysate,P37613-(PANZ),0.0160865229879599,87.0
84200,lysate,P37613-(PANZ),1.0,37.0
84201,lysate,P37613-(PANZ),1.094216138709589,40.4
84202,lysate,P37613-(PANZ),0.7929271113022575,46.9
84203,lysate,P37613-(PANZ),0.2246523083161853,52.9
84204,lysate,P37613-(PANZ),0.0637171600673412,58.6
84205,lysate,P37613-(PANZ),0.04455194818954,62.8
84206,lysate,P37613-(PANZ),0.0204747213003639,69.0
84207,lysate,P37613-(PANZ),0.0215388906684386,74.8
84208,lysate,P37613-(PANZ),0.0168158462087314,80.5
84209,lysate,P37613-(PANZ),0.016260943092405,87.0
84210,MgCl2,P37613-(PANZ),1.0,37.0
84211,MgCl2,P37613-(PANZ),0.9695143744245192,40.4
84212,MgCl2,P37613-(PANZ),0.797913232530117,46.9
84213,MgCl2,P37613-(PANZ),0.3899765677081274,52.9
84214,MgCl2,P37613-(PANZ),0.1138394469621216,58.6
84215,MgCl2,P37613-(PANZ),0.0776224005453826,62.8
84216,MgCl2,P37613-(PANZ),0.0346214126018587,69.0
84217,MgCl2,P37613-(PANZ),0.0359603449122255,74.8
84218,MgCl2,P37613-(PANZ),0.0263434291236219,80.5
84219,MgCl2,P37613-(PANZ),0.0269730726571809,87.0
84220,MgCl2,P37613-(PANZ),1.0,37.0
84221,MgCl2,P37613-(PANZ),1.0179924079942086,40.4
84222,MgCl2,P37613-(PANZ),0.8240371510522566,46.9
84223,MgCl2,P37613-(PANZ),0.3709991925246429,52.9
84224,MgCl2,P37613-(PANZ),0.1213179421480596,58.6
84225,MgCl2,P37613-(PANZ),0.08314302355982,62.8
84226,MgCl2,P37613-(PANZ),0.0403363494172234,69.0
84227,MgCl2,P37613-(PANZ),0.0392285129464883,74.8
84228,MgCl2,P37613-(PANZ),0.0342766476332852,80.5
84229,MgCl2,P37613-(PANZ),0.035164735341883,87.0
84230,MgCl2,P37613-(PANZ),1.0,37.0
84231,MgCl2,P37613-(PANZ),0.9446666759678048,40.4
84232,MgCl2,P37613-(PANZ),0.758477281089704,46.9
84233,MgCl2,P37613-(PANZ),0.3188296318148304,52.9
84234,MgCl2,P37613-(PANZ),0.0821228105559141,58.6
84235,MgCl2,P37613-(PANZ),0.0557437967763214,62.8
84236,MgCl2,P37613-(PANZ),0.0285914876588702,69.0
84237,MgCl2,P37613-(PANZ),0.0312187253654434,74.8
84238,MgCl2,P37613-(PANZ),0.0272110288312771,80.5
84239,MgCl2,P37613-(PANZ),0.0260585845511527,87.0
84240,lysate,P37615-(YHHM),1.0,37.0
84241,lysate,P37615-(YHHM),1.0271975492977932,40.4
84242,lysate,P37615-(YHHM),0.9881414231645176,46.9
84243,lysate,P37615-(YHHM),0.6029469903973284,52.9
84244,lysate,P37615-(YHHM),0.3964763819042092,58.6
84245,lysate,P37615-(YHHM),0.332951657143958,62.8
84246,lysate,P37615-(YHHM),0.2251889136716977,69.0
84247,lysate,P37615-(YHHM),0.2823234879331301,74.8
84248,lysate,P37615-(YHHM),0.2594797686677632,80.5
84249,lysate,P37615-(YHHM),0.2283425075722085,87.0
84250,lysate,P37615-(YHHM),1.0,37.0
84251,lysate,P37615-(YHHM),1.0600442919442277,40.4
84252,lysate,P37615-(YHHM),1.0027232367750356,46.9
84253,lysate,P37615-(YHHM),0.6484746942696368,52.9
84254,lysate,P37615-(YHHM),0.4629611845961799,58.6
84255,lysate,P37615-(YHHM),0.41518324854388,62.8
84256,lysate,P37615-(YHHM),0.2754964229925345,69.0
84257,lysate,P37615-(YHHM),0.3046019510285249,74.8
84258,lysate,P37615-(YHHM),0.2882474313283145,80.5
84259,lysate,P37615-(YHHM),0.2839530458180117,87.0
84260,lysate,P37615-(YHHM),1.0,37.0
84261,lysate,P37615-(YHHM),1.0634411838494129,40.4
84262,lysate,P37615-(YHHM),0.9819589410973346,46.9
84263,lysate,P37615-(YHHM),0.5873592697291927,52.9
84264,lysate,P37615-(YHHM),0.3831234499693133,58.6
84265,lysate,P37615-(YHHM),0.3330601375961456,62.8
84266,lysate,P37615-(YHHM),0.2494105511346463,69.0
84267,lysate,P37615-(YHHM),0.2811333245481852,74.8
84268,lysate,P37615-(YHHM),0.2671441248873383,80.5
84269,lysate,P37615-(YHHM),0.243314812413585,87.0
84270,MgCl2,P37615-(YHHM),1.0,37.0
84271,MgCl2,P37615-(YHHM),1.079706689146694,40.4
84272,MgCl2,P37615-(YHHM),1.0549214691607267,46.9
84273,MgCl2,P37615-(YHHM),0.6054820984683537,52.9
84274,MgCl2,P37615-(YHHM),0.3028010724811682,58.6
84275,MgCl2,P37615-(YHHM),0.2619560746765088,62.8
84276,MgCl2,P37615-(YHHM),0.1914331491323641,69.0
84277,MgCl2,P37615-(YHHM),0.2128876332888394,74.8
84278,MgCl2,P37615-(YHHM),0.1993942707763865,80.5
84279,MgCl2,P37615-(YHHM),0.18917045054248,87.0
84280,MgCl2,P37615-(YHHM),1.0,37.0
84281,MgCl2,P37615-(YHHM),1.0370510767092742,40.4
84282,MgCl2,P37615-(YHHM),1.044840806313836,46.9
84283,MgCl2,P37615-(YHHM),0.5542647616012413,52.9
84284,MgCl2,P37615-(YHHM),0.2902272867658724,58.6
84285,MgCl2,P37615-(YHHM),0.2444478965388944,62.8
84286,MgCl2,P37615-(YHHM),0.1929053754368479,69.0
84287,MgCl2,P37615-(YHHM),0.2148903862058879,74.8
84288,MgCl2,P37615-(YHHM),0.2012863935931036,80.5
84289,MgCl2,P37615-(YHHM),0.1688344722831035,87.0
84290,MgCl2,P37615-(YHHM),1.0,37.0
84291,MgCl2,P37615-(YHHM),1.0428955698371514,40.4
84292,MgCl2,P37615-(YHHM),1.0281822278684971,46.9
84293,MgCl2,P37615-(YHHM),0.5276689115554396,52.9
84294,MgCl2,P37615-(YHHM),0.2231446491987038,58.6
84295,MgCl2,P37615-(YHHM),0.1956540045767754,62.8
84296,MgCl2,P37615-(YHHM),0.1496446107126803,69.0
84297,MgCl2,P37615-(YHHM),0.1529721167337445,74.8
84298,MgCl2,P37615-(YHHM),0.1569571295181891,80.5
84299,MgCl2,P37615-(YHHM),0.1402526939794734,87.0
84300,lysate,P37617-(ZNTA),1.0,37.0
84301,lysate,P37617-(ZNTA),1.0527679963154175,40.4
84302,lysate,P37617-(ZNTA),1.0613353060762498,46.9
84303,lysate,P37617-(ZNTA),0.8593756739077181,52.9
84304,lysate,P37617-(ZNTA),0.3025956280621432,58.6
84305,lysate,P37617-(ZNTA),0.1214381011388154,62.8
84306,lysate,P37617-(ZNTA),0.0604897162514514,69.0
84307,lysate,P37617-(ZNTA),0.0617855813146677,74.8
84308,lysate,P37617-(ZNTA),0.0545647787057289,80.5
84309,lysate,P37617-(ZNTA),0.0531144818556293,87.0
84310,lysate,P37617-(ZNTA),1.0,37.0
84311,lysate,P37617-(ZNTA),1.109629995422815,40.4
84312,lysate,P37617-(ZNTA),1.0255418924055195,46.9
84313,lysate,P37617-(ZNTA),0.9250929911947292,52.9
84314,lysate,P37617-(ZNTA),0.3307810558689795,58.6
84315,lysate,P37617-(ZNTA),0.1549129084910674,62.8
84316,lysate,P37617-(ZNTA),0.0712093604174258,69.0
84317,lysate,P37617-(ZNTA),0.0660661325615776,74.8
84318,lysate,P37617-(ZNTA),0.053095709398854,80.5
84319,lysate,P37617-(ZNTA),0.0475649172340236,87.0
84320,lysate,P37617-(ZNTA),1.0,37.0
84321,lysate,P37617-(ZNTA),1.0770592587411147,40.4
